PSJudge,Unnamed: 0,avgEVC,avgSD,binCount,depth,elle,features,il,ils,je,le,nous,perNeg,perNegDoc,perPos,perPosDoc,pronounFrac,rfAccuracy,rfClassAccuracy,rfClassExact,rfClassMAE,rfMAE,runID,svmAccuracy,svmClassAccuracy,svmClassExact,svmClassMAE,svmMAE,toBeFrac,trees,vous
0.00268076012678,0.0,0.00161552887062,0.0021447291893,357,10.0,0.016890016028,auto,0.10868766031,0.443285435722,0.0179803567273,0.0200882374723,0.0746980453815,0.0131154941793,0.00328462367201,0.0187861506474,0.00644589732469,0.0239697241971,0.9375,,,,0.247321428571,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.955357142857,,,,0.325456975554,0.166995856226,10,0.0793314839245
0.00269861127059,,0.00310539130035,0.0074966149696,357,10.0,0.000920574062701,auto,0.104455017663,0.43067729429,0.0343598413395,0.0139397115862,0.121216072159,0.0,0.00484021832607,0.0106072148277,0.00168803596666,0.0416345355935,0.892857142857,,,,0.284821428571,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.170044278925,10,0.0523165877194
0.00870017329564,,0.000292847352819,0.0,357,10.0,0.000934397337531,auto,0.120941438382,0.438115038054,0.0235484384982,0.0124484017085,0.0819795499451,0.00209828112524,0.000803073897367,0.00614136617858,0.001138752176,0.0515507358901,0.919642857143,,,,0.230357142857,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.180079364822,10,0.0712281413363
0.0,,0.00162113215483,0.0183062666392,357,10.0,0.0302637231361,auto,0.142565498498,0.428509975298,0.0124269515674,0.00506326400975,0.100510604791,0.00550928232595,0.00131733847132,0.0154770045168,0.0,0.0273604412005,0.928571428571,,,,0.250892857143,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.140746493349,10,0.0703220240422
0.0275705957609,,0.0108830543557,0.0245457300931,66,10.0,0.127136048503,auto,0.0735171016712,0.514120120023,0.0313931295514,0.0123392149914,0.0293162475264,0.0110172820765,0.00526618140495,0.0364527640805,0.00819499252051,0.0268336581591,0.666666666667,,,,1.03333333333,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,10,0.0614138792831
0.0287924835019,,0.0116240247128,0.022654743454,66,10.0,0.025801283966,auto,0.0683806055374,0.51963152572,0.0280393435925,0.00816034584028,0.0716501982949,0.0597581809479,0.00264404265356,0.0533166080399,0.0136313881427,0.0153753478096,0.666666666667,,,,0.959259259259,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,10,0.0705398777868
0.0423512106698,,0.0239961693289,0.0263764497087,66,,0.0640504651375,sqrt,0.077209082474,0.233411599445,0.0441690404518,0.068065966028,0.0649441202286,0.022586488117,0.0705320112655,0.109016399996,0.074603799047,0.0264189765908,0.481481481481,,,,1.04666666667,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,100,0.0522682215117
0.0271616004648,,0.0225366754421,0.0206573231097,66,,0.0329761296548,0.5,0.0898342114195,0.306783900941,0.0435055544118,0.0473493024516,0.0786152969074,0.0266103967242,0.0700656806986,0.110761421855,0.0625702057955,0.016917029193,0.555555555556,,,,0.965555555556,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,100,0.0436552709307
0.0375182731068,,0.0192156207887,0.0179645417012,66,,0.0320565119559,0.75,0.0722278436146,0.469052061899,0.0221839440468,0.0378600729817,0.063824792281,0.024760163474,0.037341538128,0.0797946169896,0.0276946427945,0.0165727633924,0.592592592593,,,,0.964444444444,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,100,0.0419326128454
0.029289012182,,0.0186315063184,0.0168911120417,66,,0.034789319286,0.75,0.075094175062,0.452238540023,0.0239899807683,0.0422566918724,0.072890616952,0.0297251964822,0.0239897528992,0.068713065274,0.0349212778122,0.0216831029496,0.62962962963,,,,0.927185185185,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0548966500773
0.0284198119574,,0.0177817330448,0.0162872108445,66,,0.0329173913299,0.8,0.0758544948582,0.490009520276,0.0218375092335,0.0397319068452,0.0725861659379,0.026393589657,0.0203704294818,0.0636385351666,0.0220509195423,0.0203939627661,0.62962962963,,,,0.91762962963,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0517268190589
0.0286133303712,,0.0139337260434,0.0172253309931,66,10.0,0.0287764786135,0.8,0.0674465250261,0.50229350105,0.0249108622748,0.0436513007969,0.0648704374236,0.0290650251743,0.0225123994709,0.0628974297836,0.0214324999652,0.0207548124714,0.62962962963,,,,0.912740740741,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0516163405421
0.0262627827663,,0.0187837891089,0.0165715762602,66,5.0,0.030130704923,0.8,0.0698024161207,0.501889140079,0.021292268825,0.0399124432798,0.0651087497477,0.0303386570767,0.0219345681404,0.0625365298737,0.0197281688789,0.0212329110358,0.592592592593,,,,0.91990355126,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0544752938837
0.0290498463195,,0.0215260533747,0.0166289296522,66,,0.0340562203259,0.6,0.0697955136059,0.408260504579,0.0307080722001,0.0436896396836,0.0735337261315,0.0287698895962,0.0388045962732,0.0914259382217,0.0415934759375,0.019991035849,0.555555555556,,,,0.931592592593,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0521665582502
0.0268551102565,,0.0165455712887,0.0161102405865,66,,0.030001317761,0.8,0.0679188039296,0.499819643173,0.0239860823287,0.041506784065,0.0592729798556,0.0272943069904,0.0212510245608,0.0648561251534,0.0242768018531,0.0202044840686,0.592592592593,,,,0.923851851852,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0601007241289
0.0267878773155,,0.0178551509632,0.014766142535,66,10.0,0.0280522119614,0.8,0.0683223564667,0.513567439368,0.0203857040252,0.0433435037477,0.0651351090006,0.0260366563574,0.0186493247276,0.0612894763927,0.018617867639,0.0205716519815,0.62962962963,,,,0.910296296296,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0566195275186
0.0289315564379,,0.0189989311123,0.018172680382,66,,0.0331246655173,0.8,0.0715210465432,0.499131833407,0.0199317864663,0.0400366078736,0.0627372358862,0.0238572271873,0.0208764855933,0.0617584583525,0.0221805909115,0.0219874014453,0.62962962963,,,,0.893592592593,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0567534928837
0.0255542328344,,0.0170624870613,0.0174597314703,66,,0.0337432050998,0.8,0.0728389622122,0.479739489551,0.0221112128503,0.04268787618,0.0657084394709,0.0273903377537,0.0233224957895,0.0689304640546,0.0270413033359,0.0206708411921,0.62962962963,,,,0.923814814815,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,1000,0.0557389211442
0.0262741678895,,0.0195446915623,0.0181780041001,66,,0.0331659105893,0.7,0.0763529144311,0.427950597307,0.0283312249074,0.0456153155138,0.072829815909,0.0264816989787,0.0362430802228,0.0811903721076,0.0350550180691,0.0186629826265,0.62962962963,,,,0.917679012346,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,3000,0.0541242057858
0.0275491451568,,0.0161769951872,0.0177069948153,66,,0.0287891244471,0.8,0.0677647451221,0.495563840563,0.0223737545952,0.0410102475988,0.0684531799528,0.0274140309914,0.0228719511081,0.0620528844217,0.0242731548405,0.0199412984934,0.592592592593,,,,0.911617283951,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,3000,0.0580586527072
0.0304281104244,,0.0158422389936,0.016824332472,66,,0.0303250538177,0.9,0.0697612806695,0.520330110044,0.0200377256569,0.0363790548123,0.0638521800147,0.0278205760572,0.0143757023841,0.0604634456766,0.0185009840105,0.0223192473027,0.62962962963,,,,0.904654320988,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,3000,0.0527399576642
0.0227711047423,,0.0388774793817,0.0187717236983,66,,0.0652155836644,0.9,0.123241810166,,0.034122649537,0.0787720407733,0.112746221227,0.0195569899342,0.0966058539233,0.177462803368,0.098455468413,0.0161404669943,0.555555555556,,,,1.12234567901,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.555555555556,,,,1.00823865545,,300,0.097259804178
0.0242587015198,,0.0386308755955,0.0243770266171,66,,0.0401710364959,0.8,0.135024807263,,0.057629104716,0.0565795243759,0.133082261263,0.0220118463292,0.0969433097391,0.186417888084,0.0793387387463,0.0176553632741,0.555555555556,,,,1.10296296296,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.555555555556,,,,1.00823865545,,300,0.0878795159807
0.0273941098745,,0.0213694093622,0.0161541680556,66,,0.0269815367484,0.8,0.0679666776668,0.491661654201,0.0260497408577,0.0456285570415,0.0737007854614,0.0305807922095,0.0207566152146,0.0617617026018,0.0190471729292,0.0214895908172,0.62962962963,,,,0.906296296296,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0494574869587
0.0275106456592,,0.0186173960001,0.0197884732929,66,,0.0332525015224,0.8,0.071641918974,0.486866565553,0.0211181256641,0.0350387068499,0.07019462058,0.0222827043171,0.0270418559389,0.0772891660674,0.0203034866329,0.0173500960864,0.62962962963,,,,0.897283950617,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0517037368617
0.0207144973702,,0.0381823524071,0.0231978734031,66,,0.0537176953128,0.8,0.12875185521,,0.0519738709501,0.0629736824207,0.13895333029,0.016889303203,0.10239827729,0.179129327767,0.0828832342252,0.0157944899883,0.555555555556,,,,1.11604938272,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.555555555556,,,,1.00823865545,,300,0.0844402101631
0.0239463490562,,0.0140854907229,0.0143620691967,66,,0.0284368119516,0.8,0.0710045836891,0.51982522294,0.0186861521422,0.0430880702331,0.0661151760894,0.0296203799971,0.0224541942939,0.0498758854737,0.0202874695684,0.0183830129101,0.62962962963,,,,0.911358024691,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0598291317355
0.0256942298464,,0.0154942060871,0.0165174933773,66,,0.0355961180629,0.8,0.0750811490593,0.496694163168,0.0230757767025,0.0350128664075,0.0629237336019,0.0322852475277,0.0238555404566,0.0583342255926,0.020397852412,0.0212007827341,0.592592592593,,,,0.920987654321,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0578366149645
0.0270084358841,,0.0169897249091,0.0172207088556,66,,0.0271324783034,0.8,0.0695509265424,0.488530327834,0.030089400426,0.0332230678441,0.0627348742793,0.0245840134435,0.0284760917144,0.067097154604,0.0307460735817,0.0229615920806,0.666666666667,,,,0.913703703704,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0536551296984
0.0280785368237,,0.0160536731753,0.0204862480149,66,,0.0327217067457,0.8,0.0759888482433,0.495193482531,0.0173792508538,0.0404829458718,0.0623919888402,0.0260933473852,0.0221862836177,0.0685222664402,0.0208083987426,0.0227197187174,0.62962962963,,,,0.923950617284,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0508933039976
0.0275781997223,,0.0166090285756,0.0131905945467,66,,0.0389061719791,0.8,0.0724080339898,0.494168133493,0.0254470453286,0.0469563802893,0.0688026296433,0.027983169371,0.0236885103658,0.0473430483621,0.0171061540611,0.0213316467289,0.666666666667,0.814814814815,,0.62962962963,0.915679012346,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0584812535439
0.0232284658677,,0.0229821144765,0.0196430932802,66,,0.0318066330435,0.8,0.074491233508,0.499139876592,0.0210449637322,0.0315799100136,0.0701422848785,0.0271194470407,0.0261885129231,0.0578163568378,0.0141883545334,0.0214669090648,0.62962962963,0.814814814815,,0.62962962963,0.906913580247,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0591618442077
0.00712616995063,,0.00360387534876,0.0060376731669,357,,0.0133497498978,0.8,0.102589571838,0.395105824945,0.0407404821871,0.0205594407625,0.0965115604202,0.0216683749033,0.00421788093802,0.0231204068459,0.00212203431884,0.0281909440668,0.9375,0.982142857143,,0.0357142857143,0.290595238095,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.178790206921,300,0.056265803489
0.00775498292646,,0.00416370007539,0.00641558327888,357,,0.0126605828629,0.8,0.101710450465,0.378886049521,0.0390247412478,0.0220153742924,0.103541363065,0.0322564657595,0.00324683498571,0.0221765000525,0.00692764384439,0.0261766803239,0.9375,0.973214285714,,0.0803571428571,0.29380952381,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.169949210596,300,0.0630938367032
0.00508726329274,,0.00364223904211,0.0048297912565,357,,0.00883272781232,0.8,0.107997192058,0.390281705435,0.0341028956267,0.0186265181504,0.100965108495,0.030722618563,0.00261702555727,0.0226114363513,0.0031575073787,0.0221260798587,0.9375,0.982142857143,0.982142857143,0.0357142857143,0.269136904762,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.181049897256,300,0.0633499938662
0.0325918939131,,0.0166565460764,0.0154627792531,66,,0.0339279703038,0.8,0.0800127609383,0.494702577795,0.0204870952093,0.0419140858224,0.067274846514,0.0267135509605,0.0193992527032,0.059580054117,0.0208702468451,0.0198630536439,0.62962962963,0.851851851852,0.851851851852,0.592592592593,0.912345679012,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0505432859046
0.00489031729767,,0.00374730593412,0.00587741637624,357,,0.0115679974438,0.8,0.100018244847,0.396802737403,0.0443576391822,0.018293013303,0.101848377195,0.0268196156586,0.00189912047512,0.0242251726278,0.00380907610236,0.027810486249,0.928571428571,0.982142857143,0.982142857143,0.0714285714286,0.29556547619,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.168879557034,300,0.0591539228706
0.0233445585054,,0.0173958387081,0.0209489061991,66,,0.0372912029756,0.8,0.0692003045185,0.476856403304,0.022836489583,0.0421580226721,0.0657559945496,0.0280980063296,0.0232615099232,0.0779829415686,0.0198476510927,0.0190060296681,0.592592592593,0.814814814815,0.814814814815,0.740740740741,0.942098765432,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.056016140402
0.00569018143875,,0.00532596750788,0.00707609847882,357,,0.0128126972403,0.8,0.105040042221,0.39191339241,0.0368345986351,0.0223117172578,0.0975841221421,0.0273802186941,0.00356184037449,0.0224542962756,0.00518119637877,0.0260257947989,0.928571428571,0.991071428571,0.982142857143,0.0357142857143,0.291726190476,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.171663739541,300,0.0591440966059
0.0258365130477,,0.0135158116852,0.0151378353077,66,,0.0320968215588,0.8,0.0742567684859,0.489335335921,0.0282704476354,0.0427926366983,0.0656495939719,0.02221253197,0.0335173521653,0.0614070933549,0.0232316736956,0.0177613372038,0.62962962963,0.814814814815,0.814814814815,0.62962962963,0.910864197531,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0549782472987
0.0277402613312,,0.0408567789147,0.0167266032308,66,,0.0471245524032,0.8,0.130623256445,,0.0569982684532,0.0739128313406,0.136147107689,0.0225563031157,0.0877066515962,0.180410237675,0.0777714811004,0.0119740813608,0.592592592593,0.851851851852,0.814814814815,0.666666666667,1.14160493827,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.555555555556,,,,1.00823865545,,300,0.0894515853445
0.00727989213029,,0.00495426499261,0.00736511812585,357,,0.0630206996501,0.8,0.130315717808,,0.0423370335489,0.0327133154232,0.170485443648,0.0991033454623,0.007546169112,0.0509670677752,0.00717941356261,0.0278488663319,0.875,0.982142857143,0.973214285714,0.0535714285714,0.424255952381,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.946428571429,,,,0.320377922576,0.279538159189,300,0.0693454932404
,,0.492152025008,0.507847974992,357,,,0.8,,,,,,,,,,,0.5,0.553571428571,0.508928571429,1.53571428571,1.57175595238,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.580357142857,,,,1.23613176749,,300,
,,0.517697016946,0.482302983054,66,,,0.8,,,,,,,,,,,0.37037037037,0.518518518519,0.37037037037,1.81481481481,1.77901234568,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.444444444444,,,,1.76120704061,,300,
0.381684621447,,0.288076467778,0.330238910775,357,,,0.8,,,,,,,,,,,0.535714285714,0.589285714286,0.553571428571,1.51785714286,1.42202380952,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.625,,,,1.2184618967,,300,
0.322484279157,,0.362321234313,0.31519448653,66,,,0.8,,,,,,,,,,,0.333333333333,0.518518518519,0.444444444444,1.96296296296,1.72135802469,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.407407407407,,,,1.88304412133,,300,
0.00738771319922,,0.00413363723499,0.00539524416661,357,,0.0141886561704,0.8,0.10424958325,0.390302754585,0.0428750581832,0.0170568947594,0.0945104322881,0.0224411263125,0.00295725423613,0.0255156690025,0.00315794536847,0.024147428838,0.946428571429,1.0,0.991071428571,0.00892857142857,0.286547619048,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,,,,0.301603667433,0.179319302392,300,0.0623613000124
0.0220616190641,,0.0141438004833,0.0147733360292,66,,0.0251891636473,0.8,0.0695904061778,0.509213036574,0.0227115039591,0.0371159053089,0.0757721559348,0.0242527013094,0.0246518023799,0.0622276191546,0.0189588738659,0.0236404420207,0.666666666667,0.814814814815,0.814814814815,0.62962962963,0.9,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,,,,0.956273973453,,300,0.0556976340906
0.0282398054965,,0.0158534502623,0.0190655641662,66,,0.0296303473924,0.8,0.0680595616768,0.490255246462,0.0225085268281,0.0425904777972,0.0701624281381,0.0247791473166,0.020864406149,0.066292781431,0.0243785190678,0.0215434176138,0.592592592593,0.814814814815,0.814814814815,0.62962962963,0.918148148148,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,1000,0.0557763202015
0.025729324592,,0.0180855986904,0.0195731023629,66,,0.039199450727,0.8,0.0727969810802,0.493879886742,0.0177331019809,0.0420667652231,0.0666973467951,0.02314155424,0.018983001218,0.0613158915341,0.0225291680251,0.0233169673354,0.592592592593,0.814814814815,0.814814814815,0.555555555556,0.924938271605,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0549518594537
0.006935056002,,0.0042930337493,0.00536231473451,357,,0.0121828019661,0.8,0.102207208045,0.38882992073,0.0328476371911,0.0219781007079,0.0972342941386,0.022474789538,0.00333255833055,0.0220683095128,0.00353173881577,0.0221852028163,0.9375,0.991071428571,0.982142857143,0.0357142857143,0.276577380952,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,1.0,1.0,0.0,0.301603667433,0.190616540371,300,0.0639204933517
0.0253542969118,,0.0186236962734,0.0177776791499,66,,0.0252325541971,0.8,0.0737368980592,0.530305264948,0.0195420733432,0.0387900449295,0.0660149135002,0.0303309340887,0.0135467948627,0.05157006765,0.0237503837484,0.020069245558,0.666666666667,0.777777777778,0.777777777778,0.703703703704,0.897654320988,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0453551527799
0.0271051938812,,0.0185478881141,0.0172521934405,66,,0.032463625187,0.8,0.068165897121,0.471819892903,0.02871811906,0.0294347265536,0.0758382730052,0.0245459484806,0.0278101035205,0.0766066859757,0.0218368961682,0.0225191776012,0.666666666667,0.814814814815,0.814814814815,0.62962962963,0.91037037037,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0573353789882
0.0279378924841,,0.011311754675,0.0185714712446,66,,0.0316210812963,0.8,0.0835572086153,0.46181409145,0.0253188799913,0.0398397887932,0.0825200315575,0.024240929135,0.0171197507795,0.0807912065601,0.0298825970122,0.0184755343267,0.592592592593,0.851851851852,0.851851851852,0.481481481481,0.89950617284,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0469977820791
0.0053774413002,,0.00372780034994,0.00414291000797,357,,0.0163195849887,0.8,0.102764729574,0.375956215687,0.0387662038672,0.0185964079903,0.0901732225257,0.0335808233036,0.00298243643074,0.0253545843073,0.00231873531748,0.0263251757068,0.928571428571,1.0,0.991071428571,0.00892857142857,0.286875,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,1.0,1.0,0.0,0.301603667433,0.191979297064,300,0.0616344315787
0.0066619961552,,0.00419544373354,0.0048509827855,357,,0.0128373147383,0.8,0.102387811412,0.398340498773,0.0367938822693,0.0189914482383,0.0953465367805,0.0221012240729,0.00251144226621,0.0247946409732,0.00258845027257,0.0255387831892,0.928571428571,1.0,0.991071428571,0.00892857142857,0.27931547619,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_10,0.964285714286,1.0,1.0,0.0,0.301603667433,0.179903781624,300,0.0621557627165
0.0260485652693,,0.0184393252086,0.0173742908039,66,,0.0409359307518,0.8,0.0714641126638,0.505097199583,0.0180119865183,0.0392518621228,0.0688605256043,0.0257532954763,0.0224304825468,0.0522672492428,0.0127730761075,0.0231494264762,0.62962962963,0.814814814815,0.814814814815,0.62962962963,0.941234567901,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0581426716249
0.0320480345193,,0.0190485163512,0.0201885742193,66,,0.0260700609927,0.8,0.0657397366412,0.498686925416,0.0179185873581,0.0324602582168,0.0726914819316,0.0293353788684,0.0238264766883,0.0651743389486,0.0200890259845,0.022296461405,0.62962962963,0.814814814815,0.814814814815,0.62962962963,0.889259259259,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0544261424591
0.0262435020444,,0.0,0.00871719319464,66,10.0,0.0244135160513,auto,0.0865955815171,0.70803301723,0.0150582460423,0.019339898972,0.0379015814981,0.0148761354534,0.0176924860853,0.00241795617841,0.000616475791531,0.0115827801708,0.814814814815,0.814814814815,0.814814814815,0.555555555556,0.851851851852,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,10,0.0265116297712
0.0381445396537,,0.00329573427657,0.0302988211189,66,10.0,0.0326361960451,auto,0.110637545529,0.651548200857,0.00257593371894,0.0123275862069,0.0602315294858,0.00976069531205,0.0,0.0215882348052,0.00123890481968,0.00951500251423,0.703703703704,0.703703703704,0.666666666667,1.37037037037,0.844444444444,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,10,0.016201075657
0.0341446687352,,0.0269810097494,0.015985427765,130,,0.0128854049708,0.8,0.0791247501431,0.509269093409,0.0237821883063,0.0327349950929,0.0471900019679,0.0322560899965,0.0146062080606,0.0582085692505,0.0213867128038,0.0114100587262,0.7,0.775,0.775,0.875,0.965916666667,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_5,0.65,0.85,0.85,0.6,1.04501890005,0.0433557264195,300,0.0366790946031
0.0396419294344,,0.0381663126742,0.0256843516977,219,,0.0216329017223,0.8,0.0950851753378,0.393367452033,0.0291876173553,0.0629704556312,0.0528698825553,0.0329137079202,0.00679403821914,0.0941612344539,0.00679888373845,0.030702751034,0.641025641026,0.820512820513,0.769230769231,0.74358974359,1.05217948718,coco_3_cv_3_netAng_30_twc_20_tfidfNoPro_both_bin_3,0.641025641026,0.833333333333,0.807692307692,0.551282051282,0.965685666355,0.0233746540366,300,0.046648652157
0.0254103535053,,0.0231770985127,0.0184196205519,66,,0.0321205505279,0.8,0.0762648336798,0.489760603985,0.0269237803402,0.0396275563896,0.0577252742437,0.0280226794622,0.0275795137198,0.0580200460279,0.0245530478728,0.0172013129572,0.62962962963,0.851851851852,0.851851851852,0.555555555556,0.922962962963,coco_3_cv_3_netAng_30_twc_20_tfidf_pronounFrac_bin_10,0.592592592593,0.962962962963,0.888888888889,0.185185185185,0.956273973453,,300,0.0551937282237
